"recordTime","hotArr.word","hotArr.word_scheme","hotArr.label_name","hotArr.num","hotArr.category","hotArr.note"
,"强盛集团旗下公司因未缴社保被罚","#强盛集团旗下公司因未缴社保被罚#","",372953,"财经,社会新闻","强盛集团旗下公司因未缴社保被罚"
,"一家人在耳聋爷爷面前商量买墓地","#一家人在耳聋爷爷面前商量买墓地#","",370159,"社会新闻","一家人在耳聋爷爷面前商量买墓地"
,"仙剑3主演都有孩子了","#仙剑3主演都有孩子了#","",362839,"艺人","仙剑3主演都有孩子了"
,"宫脇咲良说因为我们是世界巨星","#宫脇咲良说因为我们是世界巨星#","新",330033,"作品衍生","宫脇咲良说因为我们是世界巨星"
,"狂飙爆火谁是最大赢家","#狂飙爆火谁是最大赢家#","新",308686,"影视","狂飙爆火谁是最大赢家"
,"杨幂张大大什刹海滑冰合照","#杨幂张大大什刹海滑冰合照#","",305755,"艺人","杨幂张大大什刹海滑冰合照"
,"胡鑫宇","胡鑫宇","",273040,"社会新闻","胡鑫宇"
,"王一博王传君无名未曝光跳舞片段","#王一博王传君无名未曝光跳舞片段#","",269701,"影视,艺人","王一博王传君无名未曝光跳舞片段"
,"没人忍得住不暗戳戳的秀","#没人忍得住不暗戳戳的秀#","",269431,"艺人","没人忍得住不暗戳戳的秀"
,"男生和女生初四相亲初八直接订婚","#男生和女生初四相亲初八直接订婚#","",263369,"社会新闻","男生和女生初四相亲初八直接订婚"
,"狂飙一下子变乱飙","#狂飙一下子变乱飙#","",232290,"影视","狂飙一下子变乱飙"
,"太突然了","太突然了","",225826,"艺人","太突然了"
,"女子回应制止男童上女厕所被骂","#女子回应制止男童上女厕所被骂#","",214782,"社会新闻","女子回应制止男童上女厕所被骂"
,"优酷回应1元会员取消续费被扣24元","#优酷回应1元会员取消续费被扣24元#","新",210772,"科技,社会新闻","优酷回应1元会员取消续费被扣24元"
,"父母该不该带孩子进异性厕所","#父母该不该带孩子进异性厕所#","",191026,"社会议题","父母该不该带孩子进异性厕所"
,"阴阳师","阴阳师","新",179266,"游戏","阴阳师"
,"相亲到什么程度可以结婚","#相亲到什么程度可以结婚#","新",175403,"情感","相亲到什么程度可以结婚"
,"美国将禁止供应商向华为提供产品","#美国将禁止供应商向华为提供产品#","",170673,"科技","美国将禁止供应商向华为提供产品"
,"导演说狂飙的结局是惨胜","#导演说狂飙的结局是惨胜#","",156651,"影视","导演说狂飙的结局是惨胜"
,"杭州中考取消外籍华人的子女加分","#杭州中考取消外籍华人的子女加分#","新",152405,"教育,社会新闻","杭州中考取消外籍华人的子女加分"
,"当我养了四只社恐猫咪","#当我养了四只社恐猫咪#","",146449,"幽默","当我养了四只社恐猫咪"
,"狂飙剧情 指导组被实名举报受贿","狂飙剧情 指导组被实名举报受贿","",139560,"影视","狂飙剧情 指导组被实名举报受贿"
,"5岁男童抗癌3年体重仅剩10公斤","#5岁男童抗癌3年体重仅剩10公斤#","",135612,"社会新闻","5岁男童抗癌3年体重仅剩10公斤"
,"节后为了搞钱能有多拼","#节后为了搞钱能有多拼#","",129500,"社会新闻","节后为了搞钱能有多拼"
,"再见爱人","再见爱人","新",126196,"综艺","再见爱人"
,"看完满江红留下的后遗症","#看完满江红留下的后遗症#","新",120406,"作品衍生","看完满江红留下的后遗症"
,"当刘德华的女儿是什么感受","#当刘德华的女儿是什么感受#","新",120397,"影视","当刘德华的女儿是什么感受"
